Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Terrestrial,Marine,Freshwater,Aerial,Life.Habit.Method,Life.Habit.Source,Mass.g,Mass.Method,Mass.Source,Mass.Comparison,Mass.Comparison.Source,Island.Endemicity,IUCN.Status.1.2,Added.IUCN.Status.1.2,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Diet.Source,log10fmr,se.fmr,log10density,se.dens
Parantechinus_apicalis,Dasyuromorphia,Dasyuridae,Parantechinus,apicalis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,68.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EN,No,30,0,70,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.964571811111111,0.0640872949792847,2.15781736791755,0.28442646785450776
Parascalops_breweri,Eulipotyphla,Talpidae,Parascalops,breweri,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,51,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.1254123555555555,0.0890537576210189,3.1216843594898136,0.34651095960274253
Parascaptor_leucura,Eulipotyphla,Talpidae,Parascaptor,leucura,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,45.6,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.096925522222222,0.12247436293051556,3.295763462946809,0.4119282706557283
Paraxerus_alexandri,Rodentia,Sciuridae,Paraxerus,alexandri,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,52,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9464016777777775,0.06878109866671168,2.8351041753601014,0.3252584110769082
Paraxerus_boehmi,Rodentia,Sciuridae,Paraxerus,boehmi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,70,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.034735922222222,0.06813629144798097,2.772763393049853,0.3234065058031975
Paraxerus_cepapi,Rodentia,Sciuridae,Paraxerus,cepapi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,180,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.305448588888889,0.0609579464816325,2.56274114608646,0.28784538440178603
Paraxerus_cooperi,Rodentia,Sciuridae,Paraxerus,cooperi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,250,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,DD,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.4170917444444444,0.06746745992185214,2.4966812767741065,0.3212486262232743
Paraxerus_flavovittis,Rodentia,Sciuridae,Paraxerus,flavovittis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,160,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.283369722222222,0.06774161526282052,2.5906543968362543,0.32385492252821574
Paraxerus_lucifer,Rodentia,Sciuridae,Paraxerus,lucifer,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,700,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,DD,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.7260752444444445,0.06758833714955798,2.269363349530726,0.3231884605105787
Paraxerus_ochraceus,Rodentia,Sciuridae,Paraxerus,ochraceus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,104.3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.1543706555555557,0.06727650062546078,2.6859197742899106,0.32291947827384904
Paraxerus_palliatus,Rodentia,Sciuridae,Paraxerus,palliatus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,309.3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.4817578555555557,0.05589115207803749,2.471600558751702,0.2932628444222082
Paraxerus_poensis,Rodentia,Sciuridae,Paraxerus,poensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,124.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.2212991333333334,0.06075617035465631,2.6526082107625317,0.3242646416650736
Paraxerus_vexillarius,Rodentia,Sciuridae,Paraxerus,vexillarius,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,675,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,NT,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.715816322222222,0.06799984554823973,2.281461188869059,0.3242622996868202
Paraxerus_vincenti,Rodentia,Sciuridae,Paraxerus,vincenti,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,337.6,Assumed isometric based on head-body length,Journal of Mammalogy 89: 852-873 (2008),Paraxerus_palliatus,Journal of Mammalogy 89: 852-873 (2008),Occurs on mainland,EN,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.506907,0.06786138131520919,2.4359747104103064,0.3223428099249711
Pardofelis_marmorata,Carnivora,Felidae,Pardofelis,marmorata,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,2854.3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,NT,No,0,100,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.195360311111111,0.07307431892655242,-0.5013636883170182,0.2931184442933063
Parocnus_browni,Pilosa,Megalonychidae,Parocnus,browni,1,0,0,0,Imputed,PHYLACINE 1.2.1,69200,Reported,Philosophical Transactions fo the Royal Society of London Series B 366: 2564-2576 (2011),NA,NA,Occurs only on isolated islands,EP,Yes,100,0,0,Estimated Expert Genus,"Pujos, F., et al. 2012. Recent Advances on Variability, Morpho-Functional Adaptations, Dental Terminology, and Evolution of Sloths. Journal of Mammalian Evolution 19:159-169.",3.6787919777777778,0.10356567032503548,1.2727985298760085,0.4647720123245762
Parocnus_serus,Pilosa,Megalonychidae,Parocnus,serus,1,0,0,0,Imputed,PHYLACINE 1.2.1,53070,Reported,Philosophical Transactions fo the Royal Society of London Series B 366: 2564-2576 (2011),NA,NA,Occurs only on isolated islands,EP,Yes,100,0,0,Estimated Expert Genus,"Pujos, F., et al. 2012. Recent Advances on Variability, Morpho-Functional Adaptations, Dental Terminology, and Evolution of Sloths. Journal of Mammalian Evolution 19:159-169.",3.5991891666666667,0.10360017494086354,1.3276592411888208,0.4631607629193426
Parotomys_brantsii,Rodentia,Muridae,Parotomys,brantsii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,129.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.223940188888889,0.06603266448126462,2.7700349913414666,0.3283659242999648
Parotomys_littledalei,Rodentia,Muridae,Parotomys,littledalei,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,127,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.223134922222222,0.07414464261906113,2.7817561274983644,0.3312755471004564
Paruromys_dominator,Rodentia,Muridae,Paruromys,dominator,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,342,Reported,Journal of Mammalogy 81:758-768,NA,NA,Occurs only on isolated islands,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.5489851333333333,0.08157785668886568,2.545983591320629,0.32933977343416193
Pattonomys_carrikeri,Rodentia,Echimyidae,Pattonomys,carrikeri,1,0,0,0,Imputed,PHYLACINE 1.2.1,264.5,Imputed,PHYLACINE 1.2.1,NA,NA,Occurs on mainland,DD,No,100,0,0,Estimated Expert Species,"Wilson, D. E., et al., editors. 2016. Handbook of the Mammals of the World: 6. Lagomorphs and Rodents I. First edition. Lynx Edicions, Barcelona.",2.4348863444444446,0.11010381387155652,2.2922894986073956,0.4046861946825875
Pattonomys_flavidus,Rodentia,Echimyidae,Pattonomys,flavidus,1,0,0,0,Imputed,PHYLACINE 1.2.1,264.1,Imputed,PHYLACINE 1.2.1,NA,NA,Occurs on large land bridge islands,DD,No,100,0,0,Estimated Expert Species,"Wilson, D. E., et al., editors. 2016. Handbook of the Mammals of the World: 6. Lagomorphs and Rodents I. First edition. Lynx Edicions, Barcelona.",2.4353208222222222,0.10983594233226184,2.295657416947084,0.4019531612926264
Pattonomys_occasius,Rodentia,Echimyidae,Pattonomys,occasius,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,161.7,Assumed isometric based on head-body length,"Emmons LH, Feer F. Neotropical Ranforest Mammals. A Field Guide (1990)",Pattonomys_semivillosus,"Emmons LH, Feer F. Neotropical Ranforest Mammals. A Field Guide (1990)",Occurs on mainland,DD,No,100,0,0,Estimated Expert Species,"Wilson, D. E., et al., editors. 2016. Handbook of the Mammals of the World: 6. Lagomorphs and Rodents I. First edition. Lynx Edicions, Barcelona.",2.286639111111111,0.1102280520740488,2.396370039869845,0.3972931782976185
Pattonomys_punctatus,Rodentia,Echimyidae,Pattonomys,punctatus,1,0,0,0,Imputed,PHYLACINE 1.2.1,264.7,Imputed,PHYLACINE 1.2.1,NA,NA,Occurs on mainland,DD,No,100,0,0,Estimated Expert Species,"Wilson, D. E., et al., editors. 2016. Handbook of the Mammals of the World: 6. Lagomorphs and Rodents I. First edition. Lynx Edicions, Barcelona.",2.4346391333333335,0.11028322937273873,2.2887248483361744,0.4003276980713531
Pattonomys_semivillosus,Rodentia,Echimyidae,Pattonomys,semivillosus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,200,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.352405233333333,0.10965012152430836,2.1424003317072655,0.32731419127713685
Paucidentomys_vermidax,Rodentia,Muridae,Paucidentomys,vermidax,1,0,0,0,Imputed,PHYLACINE 1.2.1,158.5,Imputed,PHYLACINE 1.2.1,NA,NA,Occurs only on isolated islands,DD,No,20,0,80,Imputed 000 Species,PHYLACINE 1.2.1,2.3209192666666665,0.09119074103244013,2.532996090452747,0.3649860362699248
Paulamys_naso,Rodentia,Muridae,Paulamys,naso,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,123,Reported,Global Ecology and Biogeography 19: 475-484 (2010),NA,NA,Occurs only on isolated islands,EN,No,50,0,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.239865077777778,0.07520607613442554,2.8174213648428235,0.31793162244267203
Pearsonomys_annectens,Rodentia,Cricetidae,Pearsonomys,annectens,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,45.8,Reported,Global Ecology and Biogeography 17: 274-283 (2008),NA,NA,Occurs on mainland,VU,No,0,0,100,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.0174923,0.0688197893049424,2.5589310763120445,0.26577773652267117
Pecari_tajacu,Cetartiodactyla,Tayassuidae,Pecari,tajacu,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,21266.7,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,99,0,1,Reported 000 Species,"Davis, M. 2017. What North America's skeleton crew of megafauna tells us about community disassembly. Proceedings of the Royal Socieity B 284:20162116.",3.8744201,0.09487518189357431,0.7414026916525019,0.3118777687277741
Pectinator_spekei,Rodentia,Ctenodactylidae,Pectinator,spekei,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,160,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.2954575444444445,0.1789677474054236,2.38696229418227,0.6940062568641163
Pedetes_capensis,Rodentia,Pedetidae,Pedetes,capensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3155,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.184481933333333,0.076898025179553,1.5555999631769946,0.6742782773331466
Pedetes_surdaster,Rodentia,Pedetidae,Pedetes,surdaster,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3500,Reported,Mammals of Tanzania. archive.fieldmuseum.org,NA,NA,Occurs on mainland,LC,No,95,0,5,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",3.217707211111111,0.0958437930029066,1.5294772938893582,0.6735727422973924
Pelea_capreolus,Cetartiodactyla,Bovidae,Pelea,capreolus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,20000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.857432955555556,0.07496386737532963,0.7678998542703688,0.24108413229575124
Pelomys_campanae,Rodentia,Muridae,Pelomys,campanae,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,79.9,Reported,Global Ecology and Biogeography 18: 19-29 (2009),NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.0149520555555553,0.06150658638818136,2.857907522091976,0.2255346806504963
Pelomys_fallax,Rodentia,Muridae,Pelomys,fallax,1,0,1,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,130,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.1609531555555557,0.06104421534757465,2.763120909934021,0.21553619997937387
Pelomys_hopkinsi,Rodentia,Muridae,Pelomys,hopkinsi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,60.1,Reported,Global Ecology and Biogeography 18: 19-29 (2009),NA,NA,Occurs on mainland,DD,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9290836666666664,0.06096192195399821,2.9199522769446955,0.221449279472218
Pelomys_isseli,Rodentia,Muridae,Pelomys,isseli,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,60,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,NT,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9290889333333336,0.06128949476770865,2.9232778069856105,0.2228845396961956
Pelomys_minor,Rodentia,Muridae,Pelomys,minor,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,50,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.874567077777778,0.06132044349330071,2.9574470218134485,0.22396260167732143
Pelorovis_antiquus,Cetartiodactyla,Bovidae,Pelorovis,antiquus,1,0,0,0,Imputed,PHYLACINE 1.2.1,1000000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EP,Yes,100,0,0,Estimated Craniodental Species,"Stynder, D. D. 2008. The diets of ungulates from the hominid fossil-bearing site of Elandsfontein, Western Cape, South Africa.",5.033397444444445,0.07790216433195751,0.00641505282048056,0.27836268877408493
Pennatomys_nivalis,Rodentia,Cricetidae,Pennatomys,nivalis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,110,Reported,Philosophical Transactions fo the Royal Society of London Series B 366: 2564-2576 (2011),NA,NA,Occurs only on isolated islands,EX,No,79,5,16,Imputed 000 Species,PHYLACINE 1.2.1,2.265369955555556,0.07839625222642653,2.4200630701462016,0.27256992092305843
Pentalagus_furnessi,Lagomorpha,Leporidae,Pentalagus,furnessi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,2396.3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,EN,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.1918290333333332,0.08742196692154822,1.7636252078026706,0.3457233637844533
Perameles_bougainville,Peramelemorphia,Peramelidae,Perameles,bougainville,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,226,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,10,20,70,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.3245041333333334,0.07004716726121155,1.9946620674625224,0.31837899510455775
Perameles_eremiana,Peramelemorphia,Peramelidae,Perameles,eremiana,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,200,Reported,Philosophical Transactions fo the Royal Society of London Series B 366: 2564-2576 (2011),NA,NA,Occurs on mainland,EX,No,10,20,70,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.2828831666666667,0.0824330302489549,2.1161846781145397,0.3622492637595277
Perameles_gunnii,Peramelemorphia,Peramelidae,Perameles,gunnii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,870,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,10,20,70,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.747588688888889,0.05692916860134816,1.9703402426046648,0.29198942699010183
Perameles_nasuta,Peramelemorphia,Peramelidae,Perameles,nasuta,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,975,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,10,20,70,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.770466088888889,0.05607948925849646,1.8877886436449407,0.2910728994422007
Perodicticus_edwardsi,Primates,Lorisidae,Perodicticus,edwardsi,1,0,0,0,Imputed,PHYLACINE 1.2.1,1210,Reported,"Ravosa, M. J. 2006. Cranial ontogeny, diet, and ecogeographic variation in African lorises. American Journal of Primatology 69:59-73.",NA,NA,Occurs on mainland,LC,No,80,10,10,Estimated Expert Species,"Mittermeier, R. A., et al. 2013. Handbook of the Mammals of the World: 3. Primates. First edition. Lynx Edicions, Barcelona.",2.7751082777777776,0.10877965640430762,1.08939625182865,0.4575700159069403
Perodicticus_ibeanus,Primates,Lorisidae,Perodicticus,ibeanus,1,0,0,0,Imputed,PHYLACINE 1.2.1,1014,Reported,"Ravosa, M. J. 2006. Cranial ontogeny, diet, and ecogeographic variation in African lorises. American Journal of Primatology 69:59-73.",NA,NA,Occurs on mainland,LC,No,80,10,10,Estimated Expert Species,"Mittermeier, R. A., et al. 2013. Handbook of the Mammals of the World: 3. Primates. First edition. Lynx Edicions, Barcelona.",2.7221844666666666,0.10741541385334752,1.117939631242972,0.4465684929946559
Perodicticus_potto,Primates,Lorisidae,Perodicticus,potto,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1100,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.7439216666666666,0.08659268379917012,1.0732672723793548,0.368119347821273
Perognathus_alticola,Rodentia,Heteromyidae,Perognathus,alticola,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,24,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EN,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.6968510222222222,0.07858255612816314,2.78434121584145,0.3059008796249
Perognathus_amplus,Rodentia,Heteromyidae,Perognathus,amplus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,11.7,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.4381201444444445,0.08978025462943369,2.62812155622635,0.30871767566890257
Perognathus_fasciatus,Rodentia,Heteromyidae,Perognathus,fasciatus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,11.6,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.4678862,0.10338480545141278,2.680934912818897,0.31502813504248206
Perognathus_flavescens,Rodentia,Heteromyidae,Perognathus,flavescens,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,8.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.3830509888888889,0.10285525627736548,2.8441065379614265,0.3723019783473128
